Rating,No_of_ratings,Name,specs0,specs1,specs2,specs3,specs4,specs5,specs6,specs7,specs8,specs9,specs10,specs11,specs12,specs13,specs14,specs15,specs16,specs17,specs18,specs19,specs20,specs21,specs22,specs23,specs24,specs25,specs26,specs27,specs28,specs29,specs30,specs31,specs32,specs33,specs34,specs35
4.3,"1,618 Ratings",Key Specs & Features of Asus X412FJ-EK178T (Intel Core i5 (8th Gen) 8GB 2GB Graphics Windows 10), Windows 10 Home Basic , 14 inch(35.56 cm) , 1920 x 1080 pixels , LED , LED Backlit Anti-glare NanoEdge Display , No , Intel Core i5 (8th Gen) , 8265U , 1.6GHz , 6 MB , NVIDIA GeForce MX230 , 2 GB , 8GB ,1, DDR4 , 2400MHz ,null, 512GB , 1.5 Kg , 322 x 212 x 19.9 , Silver , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 4.2 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 65 W AC Adapter W , 2 Cell , Li-Ion ,null, Touchpad with multi-touch gesture support , Chiclet Keyboard , Yes 
3.9,"1,172 Ratings",Key Specs & Features of Dell 15 3505 (D560341WIN9S) (Ryzen 5 8GB Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED , LED Backlit Anti-glare Display , No , AMD Quad-Core Ryzen 5 , 3500U , 2.1GHz , 6 MB , AMD Radeon Vega 8 , 8GB , Up to 16GB ,2, DDR4 , 2400MHz ,null, 512GB , 1.96 Kg , 364 x 249 x 20 , Silver , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 5.0 ", No , Yes , Headphone + Microphone Combo Jack ,null, 3 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , English International Backlit Keyboard , No 
4.3,"1,618 Ratings",Key Specs & Features of Asus X412FJ-EK178T (Intel Core i5 (8th Gen) 8GB 2GB Graphics Windows 10), Windows 10 Home Basic , 14 inch(35.56 cm) , 1920 x 1080 pixels , LED , LED Backlit Anti-glare NanoEdge Display , No , Intel Core i5 (8th Gen) , 8265U , 1.6GHz , 6 MB , NVIDIA GeForce MX230 , 2 GB , 8GB ,1, DDR4 , 2400MHz ,null, 512GB , 1.5 Kg , 322 x 212 x 19.9 , Silver , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 4.2 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 65 W AC Adapter W , 2 Cell , Li-Ion ,null, Touchpad with multi-touch gesture support , Chiclet Keyboard , Yes 
null,null,Key Specs & Features of HP 14-eb0021TX (389V3PA) (Intel Core i7 (11th Gen) 16GB 4GB Graphics Windows 10), Windows 10 Home Basic , 14 inch(35.56 cm) , 1920 x 1080 pixels , LED ," Diagonal, WUXGA IPS, micro-edge, anti-glare, 400 nits, 100% sRGB Display ", No , Intel Core i7 (11th Gen) , 1165G7 ,null, 12 MB , NVIDIA GeForce GTX 1650 Ti Max-Q , 4 GB , 16GB ,1, DDR4 , 3200MHz ,null, 1TB , 1.49 Kg , 313.1 x 224 x 17.9 , Natural Silver , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 135 W AC Adapter W , 4 Cell , Li-Po ,null, Touchpad with Multi-Touch Gestures Enabled , Standard Notebook Keyboard , Yes 
4.6,3 Ratings,Key Specs & Features of Asus G512LV-HN222T (Intel Core i7 (10th Gen) 16GB 6GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED , IPS LED Backlit Anti-glare Display , No , Intel Core i7 (10th Gen) , 10750H , 2.6GHz , 12 MB , NVIDIA GeForce RTX 2060 , 6 GB , 16GB ,2, DDR4 , 2933MHz ,null, 1TB , 2.3 Kg , 360 x 275 x 25.8 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 3 "," Yes, 802.11 b/g/n/ax "," Yes, 5.1 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , null, 4 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Gaming Backlit Keyboard , No 
4.2,79 Ratings,Key Specs & Features of HP 15-ek0015TX (183H1PA) (Intel Core i5 (10th Gen) 8GB 4GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED ," Diagonal IPS, anti-glare, micro-edge, WLED-backlit, 250 nits, 45% NTSC Display ", No , Intel Core i5 (10th Gen) , 10300H , 2.5GHz , 8 MB , NVIDIA Geforce GTX 1650 , 4 GB , 8GB ,1, DDR4 , 2933MHz ,null, 512GB , 2.36 Kg , 357.9 x 239.7 x 22.5 , Shadow Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 150 W AC Adapter W , 3 Cell , Li-Ion ,null, HP Imagepad with multi-touch gesture support; Precision Touchpad Support ," Full-size, 4-zone RGB backlit, shadow black keyboard with 26-Key Rollover Anti-Ghosting Key technology ",null
null,null,Key Specs & Features of MSI GS75 Stealth 10SFS-871IN (Intel Core i9 (10th Gen) 32GB 8GB Graphics Windows 10), Windows 10 Home Basic , 17.3 inch(43.94 cm) , 1920 x 1080 pixels , LED , LED Backlit Thin Bezel Display , No , Intel Core i9 (10th Gen) , 10980HK , 2.4GHz , 16 MB , NVIDIA Geforce RTX 2070 Super Max-Q , 8 GB , 32GB ,1, DDR4 , 3200MHz ,null, 1TB , 2.4 Kg , 396.1 x 259.4 x 20.2 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 b/g/n/ax "," Yes, 5.1 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 230 W AC Adapter W , 4 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Per Key RGB Steelseries Keyboard ,null
4.3,151 Ratings,Key Specs & Features of Lenovo 5i (82HS009HIN) (Intel Core i5 (11th Gen) 8GB Windows 10), Windows 10 Home Basic , 14 inch(35.56 cm) , 1920 x 1080 pixels , LED , IPS LED Backlit Anti-glare Display , Yes , Intel Core i5 (11th Gen) , 1135G7 , 2.4GHz , 8 MB , Intel Iris Xe , 8GB ,null,1, DDR4 , 3200MHz ,null, 512GB , 1.5 Kg , 321.5 x 217.5 x 20.4 , Grey , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 65 W AC Adapter W , 3 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , English Backlit Keyboard , Yes 
4.3,151 Ratings,Key Specs & Features of Lenovo 5i (82HS009HIN) (Intel Core i5 (11th Gen) 8GB Windows 10), Windows 10 Home Basic , 14 inch(35.56 cm) , 1920 x 1080 pixels , LED , IPS LED Backlit Anti-glare Display , Yes , Intel Core i5 (11th Gen) , 1135G7 , 2.4GHz , 8 MB , Intel Iris Xe , 8GB ,null,1, DDR4 , 3200MHz ,null, 512GB , 1.5 Kg , 321.5 x 217.5 x 20.4 , Grey , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 65 W AC Adapter W , 3 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , English Backlit Keyboard , Yes 
4.2,6 Ratings,Key Specs & Features of Dell 15 5502 (D560375WIN9S) (Intel Core i5 (11th Gen) 8GB Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED , Anti-glare LED Backlight Non-Touch Narrow Border WVA Display , No , Intel Core i5 (11th Gen) , 1135G7 , 2.4GHz , 8 MB , Intel UHD , 8GB ,null,1, DDR4 , 3200MHz ,null, 512GB , 2.2 Kg , 355.9 x 234.4 x 17.8 , Silver , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 a/b/g/n/ac "," Yes, 5.1 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 40 W AC Adapter W , 3 Cell , Li-Po ,null, Touchpad with Multi-Touch Gestures Enabled , Standard Notebook Keyboard ,null
3.8,17 Ratings,Key Specs & Features of HP 13-bd0004TU (2E7P1PA) (Intel Core i5 (11th Gen) 8GB Windows 10), Windows 10 Home Basic , 13.3 inch(33.78 cm) , 1920 x 1080 pixels , LED ," Diagonal, IPS, micro-edge, BrightView, 400 nits, 45 Percentage NTSC Display ", Yes , Intel Core i5 (11th Gen) , 1135G7 , 4.2GHz , 8 MB , Intel Iris Xe , 8GB ,null,1, DDR4 , 3200MHz ,null, 512GB , 1.32 Kg , 306.5 x 194.6 x 16.4 , Silver , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 65 W AC Adapter W , 3 Cell , Li-Po ,null, HP Imagepad with multi-touch gesture support; Precision Touchpad Support ," Full-size, backlit, natural silver keyboard ",null
4.4,18 Ratings,Key Specs & Features of HP 13-ay0046au (3L994PA) (Ryzen 7 16GB Windows 10), Windows 10 Home Basic , 13.3 inch(33.78 cm) , 1920 x 1080 pixels , LED ," Diagonal , Multitouch-enabled, IPS, BrightView, micro-edge, WLED-backlit, multitouch-enabled, edge-to-edge glass with CorningÂ® Gorilla Glass NBT, 400 nits, 100 sRGB Display ", Yes , AMD Octa-Core Ryzen 7 , 4700U , 2.0GHz , 8 MB , AMD Radeon , 16GB ,null,1, DDR4 , 3200MHz ,null, 512GB , 1.32 Kg , 306.5 x 194.6 x 16.4 , Silver , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 65 W AC Adapter W , 3 Cell , Li-Ion ,null, HP Imagepad with Multi-Touch Gesture Support ," Full-size, backlit, nightfall black keyboard ",null
4.6,11 Ratings,Key Specs & Features of HP 14s-dr2007TU (2P0Q1PA) (Intel Core i7 (11th Gen) 8GB Windows 10), Windows 10 Home Basic , 14 inch(35.56 cm) , 1920 x 1080 pixels , LED , IPS LED Backlit Anti-glare Display , No , Intel Core i7 (11th Gen) , 1165G7 , 4.0GHz , 12 MB , Intel Iris X , 8GB ,null,2, DDR4 , 2666MHz ,null, 512GB , 1.46 Kg , 324 x 225 x 17.9 , Silver , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 65 W AC Adapter W , 3 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Standard Notebook Keyboard , No 
4.3,292 Ratings,Key Specs & Features of Asus C213SA-YS02-S (Intel Celeron Dual Core 4GB ), Google Chrome , 11.6 inch(29.46 cm) , 1366 x 768 pixels , LED , LED Backlit Anti-glare TN Display , Yes , Intel Celeron Dual-Core , N3350 , 1.0GHz , 2 MB , Intel HD 500 , 4GB ,null,1, DDR4 , 2400MHz ,null, 32GB , 1.25 Kg , 307 x 199 x 20.6 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 a/b/g/n/ac "," Yes, 4.2 ", No , Yes , Headphone + Microphone Combo Jack , 46 W AC Adapter W , 4 Cell , Li-Po ,null, Touchpad with Multi-touch Gesture support , Chicklet Keyboard , No 
5,2 Ratings,Key Specs & Features of HP 13-bd0063TU (2W3W5PA) (Intel Core i7 (11th Gen) 16GB Windows 10), Windows 10 Home Basic , 13.3 inch(33.78 cm) , 1920 x 1080 pixels , LED ," Diagonal F Multitouch-enabled, IPS, micro-edge, BrightView, 400 nits, 45% NTSC Display ", Yes , Intel Core i7 (11th Gen) , 1165G7 ,null, 12 MB , Intel Iris Xe , 16GB ,null,1, DDR4 , 2933MHz ,null, 512GB , 1.32 Kg , 306.5 x 194.6 x 16.4 , Pale Gold , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 5.0 ", No ," Yes, 2 ", Headphone + Microphone Combo Jack , 65 W AC Adapter W , 3 Cell , Li-Po ,null, HP Imagepad with multi-touch gesture support; Precision Touchpad Support ," Full-size, backlit, natural silver keyboard ", No 
3.3,9 Ratings,Key Specs & Features of Asus K513EA-EJ503TS (Intel Core i5 (11th Gen) 8GB Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED , LED Anti-glare Display , No , Intel Core i5 (11th Gen) , 1135G7 , 4.0GHz , 8 MB , Intel Iris Xe , 8GB ,null,1, DDR4 , 3200MHz ,null, 512GB , 1.7 Kg , 359 x 235 x 17.9 , Transparent Silver , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 42 W AC Adapter W , 3 Cell , Li-Po ,null, Touchpad with Multi-Touch Gestures Enabled , Illuminated Chiclet Keyboard , Yes 
4.4,4 Ratings,Key Specs & Features of HP 13-ay0078AU (17J58PA) (Ryzen 5 8GB Windows 8.1), Windows 10 Professional , 13.3 inch(33.78 cm) , 1920 x 1080 pixels , LED ," IPS BrightView, Micro-edge WLED-backlit Display ", Yes , AMD Hexa-Core Ryzen 5 , 4500U , 2.3GHz , 3 MB , AMD Radeon , 8GB ,null,1, DDR4 , 3200MHz ,null, 512GB , 1.32 Kg , 306 x 194 x 16.4 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 a/b/g/n/ac "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack ,null, 3 Cell , Li-Po ,null, Touchpad with Multi-Touch Gestures Enabled ,null, No 
4.3,21 Ratings,Key Specs & Features of Acer CB3-532-C3F7 (NX.GHJAA.007) (Intel Celeron Dual Core 2GB ), Google Chrome , 15.6 inch , 1366 x 768 pixels , LED , LED Backlit Anti-Glare TN Display , No , Intel Celeron Dual-Core , N3060 , 1.6GHz , 2 MB , Intel HD 400 , 2GB ,null,1, LPDDR3 , 1600MHz ,null, 16GB , 2.0 Kg , 383.54 x 256.54 x 25.4 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 a/b/g/n/ac "," Yes, 4.1 ", No , No , Headphone + Microphone Combo Jack , 45 W AC Adapter W , 3 Cell , Li-Po ,null, Touchpad with Multi-Touch Gestures Enabled , Standard Notebook Keyboard ,null
null,null,Key Specs & Features of Avita NS14A2IN239P (Intel Core i7 (8th Gen) 8GB Windows 10), Windows 10 Home Basic , 14 inch(35.56 cm) , 1920 x 1080 pixels , LED , LED Backlit Anti-Glare Display , No , Intel Core i7 (8th Gen) , 8550U , 1.8GHz , 8 MB , Intel UHD 620 , 8GB ,null,1, DDR4 , 2400MHz ,null, 256GB , 1.46 Kg , 333 x 222 x 16 , Cloud Silver , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 b/g/n "," Yes, 4.2 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 36 W AC Adapter W ,null, Li-Ion , 10 Hrs , Touchpad with Multi-Touch Gestures Enabled , Standard Notebook Keyboard ,null
4.4,"7,310 Ratings",Key Specs & Features of Asus X412DA-EK504T (Ryzen 5 8GB Windows 10), Windows 10 Home Basic , 14 inch(35.56 cm) , 1920 x 1080 pixels , LED ," LED Backlit Anti-glare Ultra Slim Display 200 nits Brightness, 16:9 Aspect Ratio, 45 Percentage NTSC ", No , AMD Quad-Core Ryzen 5 , 3500U , 2.1GHz , 6 MB , AMD Radeon Vega 8 , 8GB ,null,2, DDR4 , 2400MHz ,null, 512GB , 1.5 Kg , 322 x 212 x 19 , Coral Crush , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 4.2 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 45 W AC Adapter W , 2 Cell , Li-Ion ,null, Touchpad with multi-touch gesture support , Illuminated Chiclet Keyboard ,null
4.4,"1,135 Ratings",Key Specs & Features of Asus M413IA-EK585T (Ryzen 7 8GB Windows 10), Windows 10 Home Basic , 14 inch(35.56 cm) , 1920 x 1080 pixels , LED ," LED Backlit Anti-glare Display (200 nits Brightness, 45% NTSC, 85% Screen-to-body Ratio) ", No , AMD Octa-Core Ryzen 7 , 4700U , 2.0GHz , 12 MB , AMD Radeon R3 , 8GB ,null,1, DDR4 , 3200MHz ,null, 512GB , 1.4 Kg , 324 x 215 x 19.1 , Cobalt Blue , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 45 W AC Adapter W , 3 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Backlit Chiclet Keyboard ,null
3.8,289 Ratings,Key Specs & Features of iBall Compbook Marvel 6 (Intel Celeron Dual Core 3GB Windows 8.1), Windows 10 Professional , 14 inch(35.56 cm) , 1366 x 768 pixels , LED , LED Backlit Display , No , Intel Celeron Dual-Core , N3350 , 1.1GHz , 2 MB , Intel HD 500 , 3GB ,null,1, DDR3 , 1600MHz ,null, 32GB , 1.41 Kg , 330 x 222 x 24 , Blue , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 4.0 ", No , No , Headphone + Microphone Combo Jack , 38 W AC Adapter W ,null, Li-Po ,null, Precision Touchpad with Multi-gesture Touchpad , Standard Notebook Keyboard ,null
4.1,65 Ratings,Key Specs & Features of Lenovo 5i (82HS0092IN) (Intel Core i7 (11th Gen) 16GB Windows 10), Windows 10 Home Basic , 14 inch(35.56 cm) , 1920 x 1080 pixels , LED , Anti-glare Display , Yes , Intel Core i7 (11th Gen) , 1165G7 , 4.0GHz , 12 MB , Intel Iris Xe , 16GB ,null,1, DDR4 , 3200MHz ,null, 512GB , 1.5 Kg , 321.5 x 217.5 x 17.9 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 65 W AC Adapter W , 3 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Standard Notebook Keyboard , No 
4,9 Ratings,Key Specs & Features of HP 15s-du1516TU (45W89PA) (Intel Core i3 (10th Gen) 8GB Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED , IPS LED Backlit Anti-glare Display , No , Intel Core i3 (10th Gen) , 10110U , 2.1GHz , 4 MB , Intel UHD , 8GB ,null,1, DDR4 , 2666MHz ,null, 512GB , 1.74 Kg , 358.5 x 242 x 19.9 , Jet Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 65 W AC Adapter W , 3 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Standard Notebook Keyboard , No 
3.4,13 Ratings,Key Specs & Features of Asus FX505GT-HN101T (Intel Core i5 (9th Gen) 8GB 4GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED ," LED Backlit Anti-glare IPS Display (250 nits Brightness, 1000:1 Contrast Ratio, 45% NTSC Color Gamut, 62.5% sRGB, 47.34% Adobe) ", No , Intel HM370 , 9300H , 2.4GHz , 8 MB , NVIDIA Geforce GTX 1650 , 8GB , Up to 32GB ,1, DDR4 , 2666MHz ,null, 512GB , 2.20 Kg , 360 x 262 x 26 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 5.0 ", No , Yes , Headphone + Microphone Combo Jack , 150 W AC Adapter W , 3 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Backlit Chiclet RGB Keyboard , No 
null,4 Ratings,Key Specs & Features of Lenovo 5 (82B500FJIN) (Ryzen 7 8GB 4GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED ," LED Backlit Anti-glare IPS Display (250 nits Brightness, 45% NTSC Color Gamut, 16:9 Aspect Ratio) ", No , AMD Soc , 4600H , 3.0GHz , 11 MB , NVIDIA GeForce GTX 1650 , 8GB , Up to 16GB ,2, DDR4 , 3200MHz ,null, 512GB , 2.3 Kg , 363.06 x 259.61 x 24 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 170 W AC Adapter W , 4 Cell , Li-Po ,null, Touchpad with Multi-Touch Gestures Enabled , 4 Zone RGB English Backlit Keyboard ,null
4.2,26 Ratings,Key Specs & Features of Asus G512LI-HN118TS (Intel Core i5 (10th Gen) 8GB 4GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED , IPS LED Backlit Anti-glare Display , No , Intel Core i5 (10th Gen) , 10300H , 2.5GHz , 8 MB , NVIDIA GeForce GTX 1650 Ti , 8GB , Up to 32GB ,2, DDR4 , 2933MHz ,null, 1TB , 2.3 Kg , 360 x 275 x 21 , Electro Punk , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 b/g/n/ax "," Yes, 5.1 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 150 W AC Adapter W , 3 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Gaming Backlit Keyboard ,null
4.4,173 Ratings,Key Specs & Features of Dell 15 3500 (D560261WIN9BL) (Intel Core i7 (10th Gen) 16GB 6GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED , LED Backlit Anti-glare IPS Display , No , Intel Core i7 (10th Gen) , 10750H , 2.6GHz , 12 MB , NVIDIA Geforce GTX 1660 Ti , 16GB , Up to 32GB ,2, DDR4 , 2933MHz ,null, 512GB , 2.3 Kg , 366 x 254 x 22 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 a/b/g/n/ac "," Yes, 5.0 ", No , Yes , Headphone + Microphone Combo Jack , null, 3 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , English International Backlit Keyboard , No 
null,null,Key Specs & Features of Asus G513QE-HF144T ( 16GB 4GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED , IPS LED Backlit Anti-glare Display , No , AMD Octa-Core Ryzen 9 , 5900H , 3.0GHz , 16 MB , NVIDIA GeForce RTX 3050 Ti , 16GB , Up to 32GB ,2, DDR4 , 3200MHz ,null, 1TB , 2.30 Kg , 359 x 256 x 24.7 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 b/g/n/ax "," Yes, 5.2 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , null, 4 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Gaming Backlit Keyboard , No 
4.5,15 Ratings,Key Specs & Features of Dell 5505 (D560243HIN9S) (Ryzen 7 8GB 6GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED , LED Backlit Anti-glare IPS Display , No , AMD Hexa-Core Ryzen 5 , 4600H , 3.0GHz , 11 MB , AMD Radeon RX 5600M , 8GB , Up to 32GB ,2, DDR4 , 3200MHz ,null, 512GB , 2.5 Kg , 356 x 234 x 18 , Silver , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack ,null, 3 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , English International Backlit Keyboard , No 
null,4 Ratings,Key Specs & Features of Lenovo 7i (81YU006HIN) (Intel Core i9 (10th Gen) 16GB 8GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED , LED Backlit Anti-glare Display , No , Intel Core i9 (10th Gen) , 10980HK , 2.4GHz , 16 MB , NVIDIA Geforce RTX 2080 , 16GB , Up to 32GB ,1, DDR4 , 3200MHz ,null, 1TB , 2.25 Kg , 359 x 259 x 20 , Slate Grey , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 b/g/n/ax "," Yes, 4.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 80 W AC Adapter W , 4 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Gaming RGB Backlit Keyboard , No 
3.7,20 Ratings,Key Specs & Features of Lenovo 7i (81YU0029IN) (Intel Core i7 (10th Gen) 16GB 8GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED , LED 500 Nits Anti-glare Display , No , Intel Core i7 (10th Gen) , 10750H , 2.6GHz , 12 MB , NVIDIA Geforce RTX 2070 , 16GB , Up to 32GB ,1, DDR4 , 3200MHz ,null, 1TB , 2.1 Kg , 360 x 255 x 20 , Slate Grey , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No , Yes , Headphone + Microphone Combo Jack , 230 W AC Adapter W , 4 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , English RGB Backlit Keyboard , No 
null,3 Ratings,Key Specs & Features of Asus GX701LV-EV039T (Intel Core i7 (10th Gen) 16GB 6GB Graphics Windows 10), Windows 10 Home Basic , 17.3 inch(43.94 cm) , 1920 x 1080 pixels , LED ," LED Backlit Anti-glare IPS Display with G-Sync (300 nits Brightness, 72% NTSC Color Gamut, 3 ms Response Time (G2G), 800:1 Contrast Ratio, 100% sRGB, 75.35% Adobe, Pantone Validated) ", No , Intel Core i7 (10th Gen) , 10750H , 2.6GHz , 2.6 MB , NVIDIA Geforce RTX 2060 , 16GB , Up to 32GB ,1, DDR4 , 3200MHz ,null, 1TB , 2.80 Kg , 399 x 272 x 18.7 , Black Metal , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 b/g/n/ax "," Yes, 5.1 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 240 W AC Adapter W , 4 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Backlit Chiclet Keyboard Per-Key RGB , No 
